personid,age,gender
1714025201,6,2
1714025202,7,1
1714026701,11,2
1714028001,9,1
1714028002,10,2
1714034001,7,1
1714034401,7,1
1714034402,6,2
1714034601,6,1
1714034602,6,2
1714035401,8,4
1714035402,8,4
1714036101,7,2
1714036102,7,1
1714043301,9,2
1714045401,7,2
1714047901,12,2
1714049101,6,2
1714049102,5,2
1714049501,6,1
1714049502,6,2
1714050001,7,1
1714053701,6,2
1714053702,6,1
1714053801,7,2
1714053802,7,1
1714055201,6,1
1714058301,7,1
1714059301,8,2
1714059302,10,1
1714063601,10,2
1714063801,5,2
1714063802,8,1
1714063803,8,2
1714063804,5,2
1714063805,3,2
1714063901,5,2
1714063902,7,2
1714063903,7,1
1714066801,8,1
1714067001,8,2
1714067002,8,1
1714067003,3,1
1714067004,2,2
1714067501,6,1
1714067502,6,2
1714067503,5,1
1714068001,6,2
1714069901,8,2
1714069902,5,2
1714071501,7,2
1714071502,8,1
1714074501,8,1
1714075401,7,1
1714075402,7,1
1714077801,6,2
1714078001,9,2
1714078002,8,1
1714078701,9,2
1714078702,9,1
1714079601,7,2
1714079602,8,1
1714082001,8,2
1714084001,10,2
1714084002,12,1
1714086001,10,1
1714086002,9,2
1714087001,9,2
1714087002,9,1
1714091101,6,3
1714091102,6,3
1714094101,6,1
1714094102,7,1
1714094301,9,1
1714094302,8,2
1714097601,6,1
1714097602,6,2
1714097603,1,1
1714100801,6,2
1714102101,11,2
1714102102,11,1
1714102901,11,2
1714103301,7,2
1714103701,6,1
1714103702,6,2
1714104101,6,2
1714106001,9,2
1714106002,10,1
1714106501,8,1
1714106502,7,2
1714106503,2,2
1714106504,2,2
1714106505,10,2
1714109701,10,1
1714109702,9,2
1714109703,5,1
1714110201,11,1
1714113601,6,1
1714113602,6,2
1714117201,7,2
1714117202,7,1
1714117701,9,2
1714119101,6,1
1714119102,6,2
1714119201,7,1
1714119202,7,2
1714119501,7,1
1714119502,7,2
1714122101,6,2
1714122102,7,1
1714122103,1,1
1714122401,9,2
1714122402,9,1
1714122403,5,1
1714124301,8,1
1714124302,12,2
1714124303,10,2
1714124801,6,2
1714124802,1,1
1714125101,8,1
1714127501,11,2
1714127502,10,1
1714131701,6,2
1714131702,6,1
1714134601,5,2
1714134602,5,1
1714136601,9,1
1714138001,6,1
1714143001,6,1
1714143101,6,2
1714143102,7,1
1714143301,7,2
1714145401,6,2
1714146601,8,1
1714146602,8,2
1714147801,9,1
1714148101,7,1
1714148102,6,2
1714148103,1,1
1714148201,6,1
1714148202,6,2
1714151001,7,1
1714151002,7,2
1714151801,7,1
1714152601,9,2
1714152602,10,1
1714152701,6,2
1714152702,6,1
1714155101,8,2
1714158901,7,1
1714158902,6,2
1714159301,7,2
1714160701,10,2
1714160702,9,1
1714161601,7,1
1714163501,6,2
1714163502,2,2
1714164501,6,1
1714166001,5,2
1714166002,7,1
1714166003,7,2
1714166004,2,2
1714166101,7,1
1714166102,1,2
1714166103,7,2
1714166104,1,1
1714167601,10,2
1714168401,7,1
1714168402,7,2
1714168403,4,1
1714170101,9,1
1714170102,9,2
1714172401,7,1
1714173301,9,2
1714174001,10,1
1714174002,10,2
1714174101,6,1
1714174102,6,2
1714176701,6,1
1714176702,6,2
1714178801,8,1
1714179201,8,2
1714179202,9,1
1714179203,4,
1714179204,4,2
1714181901,7,2
1714181902,6,1
1714181903,1,1
1714182101,6,1
1714182102,6,2
1714182103,1,1
1714183401,8,2
1714183402,8,1
1714183403,3,1
1714183501,6,2
1714185201,5,2
1714185202,5,1
1714185701,10,2
1714186201,7,1
1714187201,8,2
1714187202,8,1
1714187401,7,1
1714187402,7,2
1714187403,2,2
1714187404,2,2
1714187501,7,1
1714187502,8,2
1714187503,2,1
1714187504,2,2
1714187601,10,2
1714189101,8,1
1714190901,6,2
1714190902,6,1
1714190903,1,1
1714190904,1,2
1714191801,10,1
1714191802,10,2
1714193301,6,2
1714193302,6,1
1714193901,8,1
1714194201,8,2
1714194202,8,1
1714194203,4,2
1714194204,2,2
1714195701,7,1
1714195702,7,2
1714195703,2,1
1714195704,2,2
1714198401,7,1
1714198402,7,1
1714199201,9,2
1714199501,9,1
1714199601,8,2
1714199602,7,1
1714200501,8,1
1714200502,8,2
1714211301,7,2
1714211302,7,1
1714211303,2,2
1714212101,6,1
1714212102,6,2
1714212103,1,2
1714213801,6,2
1714213901,9,2
1714213902,10,1
1714214501,10,2
1714215201,7,2
1714215202,6,2
1714215601,8,1
1714219001,8,2
1714219002,9,1
1714220001,6,1
1714220701,6,1
1714220702,6,2
1714222501,7,1
1714222502,6,2
1714223001,10,1
1714223101,9,1
1714223102,8,2
1714225701,6,1
1714225702,6,2
1714229001,6,1
1714229002,6,2
1714231501,10,1
1714239701,7,2
1714239702,7,1
1714239703,4,2
1714239704,2,1
1714240301,6,1
1714241701,6,2
1714241702,6,1
1714243501,9,2
1714245301,6,1
1714245302,6,2
1714247101,6,2
1714247102,6,1
1714248001,8,1
1714248002,8,2
1714248003,4,1
1714248004,3,2
1714248005,2,1
1714248801,6,1
1714248802,6,2
1714249401,7,2
1714250401,9,1
1714251001,7,2
1714251002,7,1
1714251003,1,2
1714251201,6,2
1714251202,7,1
1714251901,11,2
1714251902,11,1
1714252901,6,2
1714252902,6,1
1714256001,9,1
1714256002,9,2
1714256601,6,2
1714258701,8,1
1714259301,6,3
1714260201,6,2
1714261901,8,2
1714261902,2,1
1714263001,8,1
1714263002,8,2
1714263003,2,2
1714265401,7,1
1714265402,6,2
1714265403,2,1
1714265501,11,2
1714265701,8,2
1714265702,9,1
1714266701,6,2
1714273401,6,2
1714273402,6,1
1714274101,6,2
1714274102,6,2
1714274901,7,1
1714276901,6,2
1714278301,8,2
1714278302,9,1
1714278303,5,2
1714278304,4,1
1714279101,7,2
1714279102,7,1
1714281801,9,1
1714281802,10,2
1714281803,6,2
1714284601,7,1
1714285801,7,2
1714285802,8,1
1714287101,7,2
1714287102,7,1
1714287103,1,1
1714287104,1,1
1714287105,1,2
1714287901,9,1
1714287902,8,1
1714289401,7,1
1714289402,8,1
1714290901,6,2
1714290902,6,2
1714291501,6,1
1714291502,6,2
1714292101,6,1
1714292102,1,1
1714292103,6,2
1714293601,8,1
1714293801,6,1
1714300401,10,2
1714300402,10,1
1714300403,5,1
1714300901,7,1
1714303101,5,1
1714303102,6,2
1714303901,9,2
1714303902,4,2
1714311601,12,2
1714311801,10,1
1714314401,7,1
1714314901,8,1
1714314902,4,1
1714315401,6,1
1714316201,5,2
1714319001,5,1
1714319301,6,2
1714319302,6,1
1714319401,6,2
1714319402,6,2
1714320701,6,2
1714320702,7,1
1714321001,7,2
1714321301,8,1
1714321302,8,2
1714321303,4,2
1714321304,3,1
1714322701,9,2
1714323201,6,2
1714323202,6,1
1714325801,9,2
1714325802,6,1
1714326201,9,1
1714328401,6,2
1714334001,5,2
1714334002,8,1
1714334003,7,2
1714334004,4,2
1714334301,6,2
1714335701,7,1
1714338601,6,2
1714339101,7,1
1714339102,6,2
1714341601,6,2
1714342201,6,2
1714342202,6,1
1714342401,6,1
1714342402,6,2
1714342501,9,1
1714344701,7,2
1714348301,8,2
1714348302,8,1
1714348303,4,2
1714348304,3,2
1714348801,6,2
1714348901,10,2
1714350601,8,1
1714350602,8,2
1714350603,5,2
1714350604,4,1
1714351301,6,1
1714351302,6,2
1714351303,2,2
1714351304,1,1
1714352401,10,2
1714353301,6,2
1714353302,6,1
1714354501,6,2
1714354502,6,1
1714354503,1,1
1714355901,6,1
1714356401,8,2
1714357201,6,1
1714357202,6,2
1714357203,1,1
1714358201,12,2
1714360001,8,2
1714360002,9,1
1714362001,7,1
1714362002,7,2
1714362003,1,2
1714362601,9,1
1714363401,8,2
1714363501,8,1
1714366201,6,4
1714366202,7,4
1714366203,2,4
1714371301,8,1
1714372001,9,1
1714372002,9,2
1714372003,6,2
1714372101,6,2
1714372701,6,1
1714372702,6,2
1714372901,6,1
1714372902,6,2
1714372903,1,2
1714372904,1,2
1714373001,7,1
1714373101,6,1
1714373102,2,4
1714373301,6,1
1714373302,6,2
1714374601,11,1
1714374602,11,2
1714375801,6,1
1714375802,6,2
1714375803,1,1
1714375804,1,2
1714376601,8,2
1714376602,9,1
1714377701,6,1
1714377702,6,2
1714378501,8,1
1714382401,10,2
1714382402,10,2
1714383001,8,1
1714384601,6,2
1714384602,6,1
1714384603,1,1
1714384604,1,2
1714386601,6,2
1714387501,6,1
1714389501,9,1
1714389502,7,2
1714389503,5,1
1714389601,8,1
1714389602,6,2
1714396401,6,1
1714399201,9,2
1714399202,10,1
1714400901,11,1
1714402601,10,2
1714402602,10,2
1714403901,7,1
1714403902,7,2
1714403903,2,1
1714403904,2,2
1714404501,6,2
1714404502,7,1
1714404901,7,2
1714407601,6,1
1714407602,6,2
1714408001,6,1
1714408002,6,2
1714408003,2,2
1714409801,10,1
1714410601,6,1
1714410602,6,2
1714411801,8,1
1714411802,7,2
1714414301,7,2
1714414302,5,2
1714414303,3,1
1714414304,3,1
1714414305,2,2
1714414306,1,2
1714415201,7,2
1714415202,7,1
1714415203,4,1
1714415204,1,1
1714415501,7,1
1714416901,7,1
1714416902,7,2
1714416903,1,2
1714419801,7,2
1714419802,6,1
1714421001,9,1
1714421002,9,2
1714422001,10,1
1714422002,9,2
1714422701,7,2
1714423901,6,2
1714423902,6,1
1714424301,8,1
1714424302,7,2
1714424303,1,1
1714424304,1,1
1714425801,6,2
1714425802,6,1
1714427201,10,2
1714427202,10,1
1714428301,9,1
1714428302,9,2
1714428801,6,2
1714428802,7,1
1714429001,6,1
1714429002,6,1
1714429003,6,1
1714429004,5,2
1714430101,10,1
1714430102,10,2
1714430401,7,1
1714432801,9,2
1714434801,10,1
1714434802,10,2
1714435501,6,2
1714435502,6,1
1714435503,2,2
1714435504,2,2
1714435505,1,2
1714436501,9,2
1714436502,8,1
1714437901,11,2
1714437902,11,1
1714440101,6,2
1714440102,7,1
1714440201,7,2
1714440501,9,1
1714440901,8,1
1714440902,9,1
1714447301,6,2
1714447302,7,1
1714447303,2,2
1714448001,10,2
1714450501,6,2
1714453901,6,2
1714453902,6,1
1714457301,7,1
1714457302,9,2
1714459601,7,2
1714461801,7,1
1714461802,7,2
1714461803,2,2
1714461804,1,2
1714463401,8,1
1714465101,10,2
1714465102,10,1
1714465801,10,1
1714465802,10,2
1714467801,9,2
1714468601,6,1
1714468602,6,2
1714469101,8,2
1714469102,9,1
1714469103,5,1
1714469104,5,1
1714469105,4,1
1714469106,3,2
1714469107,3,1
1714469108,2,2
1714469401,8,2
1714469701,8,2
1714470401,8,2
1714470701,11,2
1714472701,6,2
1714473401,9,1
1714477601,6,2
1714477602,7,2
1714478001,6,2
1714482601,10,2
1714483701,7,2
1714483702,7,1
1714483703,1,2
1714483704,1,1
1714486001,6,2
1714486002,6,1
1714488801,7,1
1714492901,6,1
1714492902,6,2
1714496601,7,2
1714496602,6,1
1714496901,11,2
1714499701,7,2
1714501701,10,2
1714501702,6,1
1714502401,5,1
1714502601,7,2
1714507701,6,1
1714507702,6,2
1714512901,9,2
1714514201,6,1
1714514202,6,2
1714516101,6,2
1714516102,6,1
1714518101,10,2
1714522601,6,1
1714522901,9,2
1714522902,10,1
1714525301,6,1
1714528701,6,1
1714528801,7,1
1714528802,7,2
1714529601,7,1
1714529701,10,2
1714530401,7,1
1714530402,7,1
1714532101,6,2
1714532102,7,1
1714532103,10,2
1714536701,7,1
1714539101,11,2
1714539102,11,1
1714543801,10,1
1714543802,10,2
1714548101,11,2
1714548102,11,1
1714549601,7,2
1714551001,8,1
1714551002,8,2
1714551003,3,2
1714552501,6,2
1714554201,6,2
1714555301,8,1
1714555302,8,2
1714555303,2,1
1714555901,6,1
1714555902,7,1
1714557201,11,1
1714557202,11,2
1714557501,6,2
1714557502,6,1
1714559301,6,2
1714559302,6,1
1714559701,8,2
1714567301,7,1
1714567302,7,2
1714567303,2,2
1714567304,1,2
1714571001,6,2
1714571701,10,1
1714571702,11,2
1714573001,6,2
1714573002,6,1
1714574601,7,1
1714578701,6,1
1714578702,6,2
1714580201,11,2
1714580401,6,1
1714580601,6,1
1714580602,6,1
1714582001,10,2
1714582701,6,1
1714584101,10,1
1714584102,10,2
1714585401,6,2
1714585501,11,2
1714585502,11,1
1714586601,6,1
1714586602,6,2
1714586603,1,1
1714586604,1,2
1714591501,7,2
1714594201,6,1
1714595801,7,2
1714596101,9,1
1714596102,9,1
1714596601,6,1
1714596602,6,1
1714598901,10,1
1714607401,8,2
1714607601,8,1
1714607602,7,1
1714611001,7,1
1714611002,8,2
1714611003,2,1
1714611004,2,1
1714612501,9,2
1714612901,6,1
1714612902,6,2
1714613101,6,2
1714618801,8,1
1714618802,7,1
1714619601,6,1
1714619602,6,2
1714622501,9,1
1714622502,9,1
1714624101,9,2
1714624102,10,1
1714626701,6,2
1714626702,7,1
1714626703,2,1
1714628501,10,1
1714629401,10,2
1714631701,8,1
1714633701,6,2
1714633702,6,1
1714634201,8,1
1714634202,8,2
1714634203,1,2
1714634601,11,2
1714634602,11,1
1714635401,6,2
1714635402,6,1
1714636201,8,1
1714636202,8,2
1714637701,8,2
1714640301,6,2
1714640302,6,1
1714641201,6,2
1714641202,5,1
1714645301,6,2
1714645302,6,1
1714645303,6,4
1714645401,10,1
1714645402,10,2
1714646701,9,2
1714646702,10,1
1714649401,10,1
1714649402,9,2
1714651801,6,1
1714652001,9,1
1714652002,9,2
1714654801,7,2
1714654802,7,1
1714655201,6,2
1714655202,6,1
1714656501,8,1
1714659401,6,2
1714659701,6,2
1714659702,7,1
1714660401,9,2
1714663101,6,2
1714664301,9,1
1714664302,9,2
1714664303,5,2
1714666201,6,2
1714669401,11,2
1714673501,8,1
1714673502,8,2
1714673503,1,2
1714676401,8,2
1714676402,9,1
1714676403,3,1
1714676404,3,2
1714677801,8,2
1714678701,5,2
1714679501,6,2
1714679701,7,1
1714680601,10,1
1714680602,10,1
1714682801,8,1
1714682802,2,2
1714685001,5,2
1714689201,6,2
1714689202,7,1
1714691701,10,1
1714691702,9,2
1714691703,6,1
1714692401,7,1
1714692402,7,2
1714692403,2,2
1714695501,5,2
1714695502,6,1
1714696201,8,2
1714698801,10,2
1714699001,7,2
1714699002,7,1
1714699003,3,1
1714699004,2,2
1714699101,8,1
1714699901,9,2
1714699902,6,2
1714702001,8,1
1714702002,7,2
1714702003,3,1
1714704301,6,1
1714704302,5,2
1714705601,11,1
1714705602,11,2
1714708601,8,1
1714708602,8,2
1714708603,1,2
1714710401,8,2
1714710402,9,2
1714711201,6,2
1714711202,6,1
1714711301,7,2
1714712401,5,1
1714712402,6,2
1714717301,8,1
1714717302,8,1
1714717501,6,2
1714718801,11,1
1714718802,10,2
1714721501,7,2
1714724001,8,2
1714724002,8,1
1714726501,6,1
1714733001,7,1
1714733701,9,2
1714735301,6,1
1714735302,6,2
1714737801,7,2
1714738501,9,2
1714740801,11,1
1714740802,10,2
1714741901,7,2
1714741902,8,1
1714741903,1,1
1714744101,7,2
1714745401,10,1
1714746101,6,1
1714746102,6,2
1714746501,6,1
1714747201,8,2
1714748501,7,2
1714752801,10,1
1714754701,9,1
1714754702,9,2
1714754703,6,2
1714756201,7,1
1714756202,7,2
1714756501,6,2
1714757001,6,2
1714757002,6,1
1714757003,1,1
1714757601,5,2
1714758901,9,2
1714759201,6,1
1714759202,5,4
1714759601,8,2
1714765101,9,1
1714765102,7,1
1714765601,6,1
1714769201,9,1
1714769202,9,2
1714769203,9,2
1714769301,10,1
1714769302,9,2
1714769303,6,1
1714769401,9,1
1714769402,8,2
1714773101,10,2
1714773102,10,1
1714773401,9,1
1714773402,9,2
1714773901,6,1
1714773902,5,2
1714775301,11,2
1714775302,12,1
1714776101,5,1
1714779701,6,2
1714780401,6,1
1714782601,5,1
1714784601,10,2
1714784901,7,1
1714784902,7,2
1714787901,10,1
1714787902,10,2
1714790401,9,2
1714790402,6,1
1714794901,6,1
1714800501,6,1
1714801001,6,2
1714801301,6,1
1714801302,6,1
1714801801,11,1
1714801802,11,2
1714802501,7,1
1714802502,7,2
1714802503,2,1
1714802504,1,2
1714803501,5,2
1714807001,6,2
1714810201,7,1
1714810202,7,2
1714810203,1,1
1714815501,6,2
1714815502,6,1
1714818101,7,1
1714818501,6,1
1714818502,6,2
1714820101,10,2
1714820801,7,4
1714821401,8,2
1714821402,8,1
1714821403,2,1
1714823601,6,1
1714823701,8,2
1714828501,10,1
1714828502,10,2
1714831701,11,1
1714831702,10,2
1714839401,6,1
1714839402,11,2
1714841601,7,2
1714841602,7,2
1714841603,1,1
1714842901,12,2
1714843501,9,2
1714844201,11,1
1714844202,10,2
1714845901,7,2
1714845902,7,1
1714846401,7,4
1714846402,6,4
1714848501,6,2
1714848502,7,1
1714852201,5,1
1714855501,7,1
1714855502,6,2
1714857401,9,2
1714858601,6,1
1714862801,7,1
1714864401,6,1
1714864402,6,2
1714864901,6,2
1714868201,10,2
1714868202,10,1
1714869601,7,1
1714869801,10,2
1714874401,6,2
1714874402,6,1
1714879201,6,1
1714879301,10,2
1714879701,7,1
1714879702,7,2
1714880001,6,1
1714880002,6,1
1714883601,7,1
1714883602,7,2
1714884001,5,2
1714885201,9,2
1714885202,9,1
1714885701,6,1
1714885702,6,2
1714885703,2,1
1714885704,1,2
1714886901,10,2
1714886902,10,2
1714888601,9,2
1714888602,8,1
1714888603,3,1
1714893001,7,2
1714893002,7,1
1714893003,2,2
1714893004,1,1
1714895301,9,1
1714895601,10,1
1714895602,11,2
1714896301,10,2
1714896401,10,2
1714896402,11,1
1714896901,8,2
1714896902,7,2
1714896903,1,4
1714896904,11,2
1714905601,11,1
1714905602,10,2
1714908301,6,1
1714908302,6,2
1714908303,1,2
1714912301,6,2
1714912302,6,1
1714912303,1,1
1714913101,7,1
1714913102,7,2
1714913901,12,2
1714917001,7,1
1714917002,7,2
1714924701,7,2
1714924702,7,1
1714928501,8,2
1714928502,8,1
1714928503,3,1
1714929301,6,1
1714930701,8,1
1714930702,6,1
1714930703,6,1
1714934001,10,1
1714935201,9,2
1714935202,10,1
1714937001,9,1
1714937002,5,1
1714937003,4,2
1714937601,9,1
1714937602,8,1
1714937801,8,1
1714938001,8,2
1714940901,9,2
1714941501,8,2
1714941502,9,1
1714943101,7,2
1714944501,8,1
1714944502,8,2
1714944503,5,2
1714944504,4,1
1714945101,5,1
1714945501,6,2
1714945502,6,1
1714945701,7,2
1714945702,7,1
1714945703,2,1
1714945704,2,1
1714946101,6,1
1714950701,8,1
1714950901,6,2
1714950902,6,1
1714951501,7,2
1714951502,7,1
1714951503,2,2
1714951504,2,2
1714951505,1,1
1714952701,7,2
1714953001,8,2
1714953002,8,1
1714953003,5,2
1714954101,9,1
1714954102,9,2
1714954103,4,2
1714954501,6,2
1714954502,1,2
1714954503,7,1
1714955401,6,1
1714958501,6,2
1714958502,6,2
1714958503,6,2
1714959001,7,1
1714959101,6,2
1714959601,9,2
1714960001,6,1
1714960002,6,2
1714960003,2,1
1714960004,1,2
1714960401,6,1
1714961001,8,2
1714961002,5,1
1714961701,6,2
1714961702,6,2
1714963201,6,2
1714965001,6,1
1714965002,7,2
1714965901,6,1
1714966601,8,1
1714970901,7,2
1714970902,10,2
1714973201,7,2
1714973202,7,1
1714973301,6,1
1714974001,10,1
1714976701,6,2
1714976702,7,1
1714976901,7,2
1714976902,7,1
1714977801,6,2
1714977802,6,2
1714977901,6,2
1714977902,6,1
1714978701,10,1
1714978702,9,2
1714980401,8,1
1714980901,9,1
1714987901,9,2
1714989101,9,2
1714991001,7,1
1714991002,5,2
1714992201,7,2
1714993201,7,1
1714993202,7,2
1714993203,1,1
1714993204,1,2
1714994101,6,1
1714994102,6,2
1714995701,6,1
1714996801,6,2
1714996802,6,1
1714996803,1,2
1714997601,6,2
1714997602,7,1
1714997801,6,1
1714997802,6,2
1714998101,7,2
1715000801,7,1
1715000802,6,2
1715000803,1,2
1715001301,7,1
1715001302,7,2
1715001303,9,1
1715001304,2,1
1715001305,2,2
1715004001,7,1
1715004002,7,2
1715004003,1,2
1715004004,1,2
1715005301,8,2
1715005302,8,1
1715005401,6,1
1715005402,6,2
1715005501,7,1
1715005502,6,2
1715006201,10,1
1715006202,10,2
1715007501,10,1
1715007502,9,2
1715009401,7,2
1715009402,6,1
1715009403,2,1
1715009404,1,2
1715009405,1,1
1715009901,9,1
1715009902,9,2
1715013101,8,1
1715013102,7,2
1715013103,5,2
1715013104,4,1
1715018201,6,2
1715018701,7,1
1715018702,8,2
1715018703,2,1
1715020101,9,4
1715023901,9,4
1715023902,5,4
1715025201,10,2
1715025202,10,1
1715031001,6,2
1715033001,7,2
1715033002,7,1
1715033003,2,1
1715036301,7,2
1715038301,10,1
1715040001,9,1
1715040701,7,1
1715040702,7,2
1715040703,2,2
1715042901,8,4
1715042902,5,4
1715043301,6,1
1715043302,7,2
1715043501,6,1
1715043502,7,2
1715044201,8,2
1715044202,6,2
1715046501,7,2
1715046502,7,1
1715047201,9,1
1715047202,8,2
1715047203,5,2
1715048201,9,1
1715048202,8,2
1715048203,3,2
1715051001,11,1
1715055101,6,2
1715055601,6,2
1715057901,6,1
1715057902,6,2
1715059901,6,1
1715059902,6,2
1715060101,9,2
1715060401,7,2
1715062601,7,1
1715062602,6,2
1715062603,1,2
1715063001,9,2
1715064001,10,2
1715066501,6,2
1715066502,6,1
1715066503,1,2
1715066504,1,2
1715068001,7,1
1715068002,7,2
1715068003,1,1
1715070401,6,2
1715070402,7,1
1715071001,9,2
1715074001,6,1
1715077701,6,2
1715077702,6,1
1715084301,8,2
1715084701,7,1
1715084702,7,2
1715084703,2,2
1715084704,2,1
1715086201,6,1
1715086202,6,2
1715088701,10,4
1715088702,8,4
1715090301,10,1
1715090302,10,2
1715090901,10,2
1715091001,7,2
1715091002,7,1
1715092601,7,2
1715092602,7,1
1715096201,9,1
1715096501,6,1
1715096601,7,1
1715096602,6,2
1715098001,6,1
1715098002,6,2
1715098501,9,1
1715098502,9,2
1715098901,6,1
1715098902,6,1
1715101001,6,1
1715101002,6,2
1715101501,10,1
1715102001,7,1
1715102002,7,2
1715102003,1,1
1715102901,6,2
1715102902,6,1
1715103701,7,1
1715103702,7,2
1715103703,2,1
1715105801,5,1
1715105802,8,1
1715105803,9,2
1715110401,6,1
1715114301,7,2
1715114302,7,1
1715114601,6,1
1715114701,6,2
1715114702,6,1
1715114703,1,2
1715114704,1,2
1715114705,6,2
1715114706,1,1
1715114707,5,2
1715114708,6,1
1715114709,5,2
1715114901,10,2
1715117601,9,1
1715117602,9,2
1715118301,8,1
1715118701,7,1
1715118702,7,2
1715118703,2,1
1715118704,1,2
1715119501,6,2
1715119502,7,1
1715121001,11,1
1715121002,11,2
1715122601,6,1
1715125001,9,2
1715125002,10,1
1715127401,6,1
1715127601,8,2
1715128101,8,1
1715128102,8,2
1715128501,10,1
1715128502,9,2
1715133001,11,2
1715133701,5,1
1715133702,5,1
1715133703,5,1
1715135301,7,1
1715135302,7,2
1715135303,2,1
1715138301,8,1
1715140301,6,2
1715140302,6,1
1715140303,1,2
1715146001,5,1
1715147501,6,1
1715149901,7,1
1715153201,6,1
1715153202,6,2
1715153203,6,1
1715156101,6,1
1715156102,7,2
1715157601,6,1
1715159901,6,2
1715159902,6,1
1715165601,7,2
1715165602,7,1
1715165603,2,1
1715165604,2,1
1715171601,8,1
1715171602,8,2
1715171603,2,2
1715173801,10,2
1715175201,7,1
1715175202,6,2
1715178001,9,2
1715178002,6,2
1715178003,2,2
1715181501,5,4
1715182901,9,2
1715183101,9,1
1715187101,9,2
1715187102,9,1
1715187801,9,1
1715187802,7,2
1715188001,6,1
1715188002,6,2
1715188003,1,1
1715189701,6,1
1715189901,6,2
1715189902,6,1
1715189903,1,2
1715189904,1,2
1715190401,8,2
1715190701,6,2
1715191001,7,1
1715191002,7,2
1715191003,3,2
1715192201,11,2
1715192202,11,1
1715193701,6,1
1715194501,7,2
1715194502,1,1
1715194601,5,1
1715194602,5,2
1715194603,1,1
1715194604,1,1
1715195001,6,2
1715195002,7,1
1715195201,11,2
1715195601,7,2
1715195901,6,1
1715195902,6,1
1715196901,6,2
1715196902,6,1
1715196903,1,4
1715198201,12,2
1715200101,6,1
1715200401,8,1
1715200402,8,2
1715200403,4,2
1715200501,6,2
1715203001,6,1
1715208401,9,2
1715210301,6,1
1715210901,9,2
1715211101,7,1
1715211102,6,2
1715212801,8,2
1715213201,6,2
1715216601,6,2
1715216602,7,1
1715219001,5,2
1715219801,6,2
1715219802,6,1
1715220101,6,4
1715220102,7,4
1715221301,10,2
1715221302,10,1
1715222101,9,2
1715222102,9,1
1715222103,5,2
1715222401,10,1
1715223701,8,1
1715223702,8,1
1715223703,6,1
1715223801,11,1
1715223802,11,2
1715225401,10,2
1715225601,8,1
1715225602,6,2
1715225603,10,1
1715225604,10,2
1715227101,5,1
1715229601,6,2
1715229602,7,1
1715229901,7,1
1715229902,12,2
1715230001,6,2
1715230101,8,4
1715230102,9,4
1715233301,10,2
1715234201,8,1
1715234202,2,1
1715236601,6,2
1715236602,6,2
1715236603,6,1
1715236604,6,1
1715239001,9,1
1715239002,9,2
1715239003,6,1
1715239901,5,2
1715239902,5,1
1715240901,6,1
1715240902,6,2
1715240903,2,1
1715240904,1,1
1715244801,6,1
1715244802,6,2
1715245101,6,2
1715245102,6,1
1715245601,6,1
1715245602,6,1
1715246401,9,1
1715246402,9,2
1715246701,8,2
1715249301,7,1
1715249302,7,2
1715249303,1,4
1715256001,5,1
1715256002,5,2
1715256003,5,1
1715265101,8,2
1715265102,8,1
1715265103,4,1
1715265104,3,1
1715265901,10,2
1715266901,11,2
1715267101,6,1
1715267102,5,2
1715275301,9,1
1715275302,9,2
1715275303,4,2
1715278901,9,1
1715278902,8,2
1715280001,10,1
1715280002,9,2
1715280301,7,1
1715280801,5,2
1715280802,6,2
1715281101,7,2
1715281102,9,1
1715286801,5,1
1715288701,6,2
1715288702,6,2
1715291301,10,1
1715296101,10,2
1715296102,11,1
1715298901,8,2
1715298902,8,1
1715298903,3,2
1715298904,2,1
1715302401,5,2
1715302402,6,1
1715304701,5,1
1715308001,9,2
1715308002,10,1
1715308501,6,1
1715308502,6,1
1715308503,6,1
1715309001,7,2
1715309002,3,1
1715310401,6,1
1715310402,5,2
1715310701,7,2
1715311601,10,2
1715312601,8,2
1715312602,6,2
1715313801,6,1
1715314501,8,2
1715315901,6,2
1715315902,6,2
1715315903,6,3
1715320501,10,1
1715320502,10,2
1715321101,7,2
1715321102,7,1
1715321701,7,2
1715321702,6,1
1715322601,5,2
1715322602,6,1
1715324301,7,2
1715324302,6,1
1715324303,4,2
1715324304,3,1
1715324305,2,2
1715326201,6,2
1715328701,9,2
1715328702,10,1
1715328703,6,2
1715330501,5,2
1715333601,9,2
1715333602,8,1
1715333901,9,2
1715333902,8,1
1715333903,5,2
1715334801,8,2
1715336701,9,1
1715336702,8,2
1715336703,3,2
1715336704,2,2
1715338401,10,2
1715338801,6,1
1715339201,5,1
1715339701,8,2
1715339801,6,1
1715341201,6,1
1715341202,5000,2
1715341401,6,1
1715341402,6,2
1715342401,7,1
1715344301,10,1
1715344302,10,2
1715344401,7,2
1715344402,7,1
1715344403,2,1
1715346801,5,2
1715346802,6,2
1715347901,10,2
1715347902,11,1
1715349301,6,1
1715350601,6,1
1715355301,9,2
1715355302,6,1
1715356301,7,2
1715356302,6,1
1715358601,6,1
1715358602,6,2
1715358701,6,2
1715358702,6,1
1715360801,12,2
1715361401,6,2
1715361402,6,1
1715363201,9,2
1715363202,10,2
1715368101,6,2
1715368102,6,1
1715368801,9,2
1715369001,9,2
1715369002,9,1
1715370201,10,1
1715370202,10,2
1715371601,7,2
1715372501,8,1
1715373001,7,1
1715373002,6,2
1715373003,1,2
