personid,Primary_mode,age
1713917501,Household vehicle 2,8.0
1713917501,Household vehicle 2,8.0
1713917501,Household vehicle 2,8.0
1713917501,Household vehicle 1,8.0
1713917501,Household vehicle 2,8.0
1713917501,Household vehicle 2,8.0
1713917501,Household vehicle 2,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 2,8.0
1713917502,Household vehicle 2,8.0
1713917502,Household vehicle 2,8.0
1713917502,Household vehicle 2,8.0
1713917502,Household vehicle 2,8.0
1713917502,Household vehicle 2,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 2,8.0
1713917502,Household vehicle 2,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917502,Household vehicle 1,8.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 1,3.0
1713917503,Household vehicle 1,3.0
1713917503,Household vehicle 1,3.0
1713917503,Household vehicle 1,3.0
1713917503,Household vehicle 1,3.0
1713917503,Bus (public transit),3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 1,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917503,Household vehicle 2,3.0
1713917504,Household vehicle 2,4.0
1713917504,Household vehicle 2,4.0
1713917504,Household vehicle 2,4.0
1713917504,Household vehicle 2,4.0
1713917504,Household vehicle 2,4.0
1713917504,Household vehicle 1,4.0
1713917504,Household vehicle 1,4.0
1713917504,Household vehicle 1,4.0
1713917504,Bus (public transit),4.0
1713917504,Household vehicle 2,4.0
1713917504,Household vehicle 2,4.0
1713917504,Household vehicle 2,4.0
1713917504,Household vehicle 1,4.0
1713918701,Household vehicle 1,8.0
1713918701,Household vehicle 1,8.0
1713918702,Household vehicle 2,8.0
1713918702,Household vehicle 2,8.0
1713922701,Household vehicle 2,10.0
1713922701,Household vehicle 2,10.0
1713922701,Household vehicle 2,10.0
1713923001,Household vehicle 2,7.0
1713923001,Household vehicle 2,7.0
1713923001,Household vehicle 2,7.0
1713923001,Household vehicle 2,7.0
1713923002,Household vehicle 1,6.0
1713923002,Household vehicle 1,6.0
1713923002,Household vehicle 1,6.0
1713923002,Household vehicle 1,6.0
1713923003,Household vehicle 1,1.0
1713923003,Household vehicle 1,1.0
1713923004,School bus,2.0
1713923004,School bus,2.0
1713923901,Bus (public transit),6.0
1713923901,Bus (public transit),6.0
1713923901,Friend/colleague's car,6.0
1713923901,Friend/colleague's car,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,"Walk, jog, or wheelchair",6.0
1713924901,"Walk, jog, or wheelchair",6.0
1713924901,"Walk, jog, or wheelchair",6.0
1713924901,"Walk, jog, or wheelchair",6.0
1713924901,"Walk, jog, or wheelchair",6.0
1713924901,"Walk, jog, or wheelchair",6.0
1713924901,"Walk, jog, or wheelchair",6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713924901,Household vehicle 1,6.0
1713926201,Household vehicle 1,9.0
1713926201,Household vehicle 1,9.0
1713926201,Household vehicle 1,9.0
1713926201,Household vehicle 1,9.0
1713929501,"Urban rail (e.g., Link light rail, monorail)",7.0
1713929501,"Walk, jog, or wheelchair",7.0
1713929501,"Urban rail (e.g., Link light rail, monorail)",7.0
1713929502,Household vehicle 1,7.0
1713929502,"Walk, jog, or wheelchair",7.0
1713929502,"Walk, jog, or wheelchair",7.0
1713929502,Household vehicle 1,7.0
1713931501,Household vehicle 1,11.0
1713931501,Other non-household vehicle,11.0
1713931501,Other non-household vehicle,11.0
1713931501,Other non-household vehicle,11.0
1713931501,Other non-household vehicle,11.0
1713931501,Household vehicle 1,11.0
1713931502,Household vehicle 2,11.0
1713931502,Household vehicle 2,11.0
1713931502,Household vehicle 2,11.0
1713931502,Household vehicle 2,11.0
1713931701,Household vehicle 1,6.0
1713931701,"Walk, jog, or wheelchair",6.0
1713931701,"Walk, jog, or wheelchair",6.0
1713931701,Household vehicle 1,6.0
1713932001,Household vehicle 2,9.0
1713932001,Household vehicle 2,9.0
1713932001,Household vehicle 1,9.0
1713932001,Household vehicle 1,9.0
1713932001,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Friend/colleague's car,9.0
1713932002,Friend/colleague's car,9.0
1713932002,Friend/colleague's car,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713932002,Household vehicle 1,9.0
1713934501,Bus (public transit),6.0
1713934501,"Walk, jog, or wheelchair",6.0
1713934501,"Walk, jog, or wheelchair",6.0
1713934501,"Walk, jog, or wheelchair",6.0
1713934501,Bus (public transit),6.0
1713934502,Household vehicle 1,6.0
1713934502,Household vehicle 1,6.0
1713935201,Friend/colleague's car,10.0
1713935201,Friend/colleague's car,10.0
1713935201,Friend/colleague's car,10.0
1713935601,Household vehicle 2,10.0
1713935601,Household vehicle 2,10.0
1713935601,Household vehicle 2,10.0
1713935601,Household vehicle 2,10.0
1713935601,Household vehicle 2,10.0
1713935602,Household vehicle 1,10.0
1713935602,Household vehicle 1,10.0
1713936601,Household vehicle 1,9.0
1713936601,Household vehicle 1,9.0
1713936601,Household vehicle 1,9.0
1713936601,Household vehicle 1,9.0
1713941601,Household vehicle 2,8.0
1713941601,Household vehicle 2,8.0
1713941601,Household vehicle 2,8.0
1713941801,Household vehicle 1,8.0
1713941801,Household vehicle 1,8.0
1713941801,"Walk, jog, or wheelchair",8.0
1713941801,"Walk, jog, or wheelchair",8.0
1713941801,"Walk, jog, or wheelchair",8.0
1713941801,"Walk, jog, or wheelchair",8.0
1713941801,Household vehicle 1,8.0
1713941801,Household vehicle 1,8.0
1713941801,Household vehicle 1,8.0
1713941801,Household vehicle 1,8.0
1713941802,Household vehicle 1,4.0
1713941802,"Walk, jog, or wheelchair",4.0
1713941802,"Walk, jog, or wheelchair",4.0
1713941802,Household vehicle 1,4.0
1713941802,Household vehicle 1,4.0
1713941802,Household vehicle 1,4.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713942801,Household vehicle 1,7.0
1713943001,Other household vehicle,7.0
1713943001,Vanpool vehicle,7.0
1713943501,Bus (public transit),8.0
1713943501,"Walk, jog, or wheelchair",8.0
1713943501,Bus (public transit),8.0
1713943501,"Walk, jog, or wheelchair",8.0
1713943501,"Walk, jog, or wheelchair",8.0
1713943501,"Walk, jog, or wheelchair",8.0
1713943501,"Walk, jog, or wheelchair",8.0
1713943501,"Other hired service (e.g., Lyft, Uber)",8.0
1713943501,"Walk, jog, or wheelchair",8.0
1713943501,"Walk, jog, or wheelchair",8.0
1713943501,"Urban rail (e.g., Link light rail, monorail)",8.0
1713943501,"Walk, jog, or wheelchair",8.0
1713943501,"Walk, jog, or wheelchair",8.0
1713943501,"Walk, jog, or wheelchair",8.0
1713943501,Other household vehicle,8.0
1713943502,Bicycle or e-bike,8.0
1713943502,Bicycle or e-bike,8.0
1713943502,Bus (public transit),8.0
1713943502,Bus (public transit),8.0
1713943502,"Walk, jog, or wheelchair",8.0
1713943502,Bicycle or e-bike,8.0
1713943502,Bicycle or e-bike,8.0
1713943502,Bus (public transit),8.0
1713943502,"Carshare vehicle (e.g., Zipcar, Car2Go, RelayRides, etc.)",8.0
1713943502,Bicycle or e-bike,8.0
1713943502,Bicycle or e-bike,8.0
1713943502,Bicycle or e-bike,8.0
1713943502,Bicycle or e-bike,8.0
1713943502,Bicycle or e-bike,8.0
1713943502,"Carshare vehicle (e.g., Zipcar, Car2Go, RelayRides, etc.)",8.0
1713943502,"Carshare vehicle (e.g., Zipcar, Car2Go, RelayRides, etc.)",8.0
1713943502,"Urban rail (e.g., Link light rail, monorail)",8.0
1713943502,"Walk, jog, or wheelchair",8.0
1713943502,"Walk, jog, or wheelchair",8.0
1713943502,"Walk, jog, or wheelchair",8.0
1713943502,"Carshare vehicle (e.g., Zipcar, Car2Go, RelayRides, etc.)",8.0
1713943502,"Walk, jog, or wheelchair",8.0
1713943502,"Carshare vehicle (e.g., Zipcar, Car2Go, RelayRides, etc.)",8.0
1713943502,"Other hired service (e.g., Lyft, Uber)",8.0
1713944501,Airplane or helicopter,9.0
1713944501,"Urban rail (e.g., Link light rail, monorail)",9.0
1713946101,Household vehicle 2,8.0
1713946101,Household vehicle 2,8.0
1713946101,Household vehicle 2,8.0
1713946101,Household vehicle 2,8.0
1713946102,Household vehicle 2,8.0
1713946102,Household vehicle 2,8.0
1713946102,Household vehicle 2,8.0
1713946601,Household vehicle 1,7.0
1713946601,Household vehicle 1,7.0
1713946601,Household vehicle 1,7.0
1713946602,"Walk, jog, or wheelchair",8.0
1713946602,"Walk, jog, or wheelchair",8.0
1713949901,Bus (public transit),8.0
1713949901,Household vehicle 1,8.0
1713949901,Household vehicle 1,8.0
1713949902,"Walk, jog, or wheelchair",9.0
1713949902,"Walk, jog, or wheelchair",9.0
1713949902,Household vehicle 1,9.0
1713949902,Household vehicle 1,9.0
1713949902,Household vehicle 1,9.0
1713949902,Household vehicle 1,9.0
1713952201,Bus (public transit),6.0
1713952201,Bus (public transit),6.0
1713952201,Household vehicle 1,6.0
1713952201,Household vehicle 1,6.0
1713952202,Household vehicle 1,6.0
1713952202,Household vehicle 1,6.0
1713952202,Household vehicle 1,6.0
1713952202,Household vehicle 1,6.0
1713952202,Household vehicle 1,6.0
1713952202,Household vehicle 1,6.0
1713952301,"Other mode (e.g., skateboard, kayak, motorhome, etc.)",8.0
1713952301,Bus (public transit),8.0
1713952301,Friend/colleague's car,8.0
1713952301,Other household vehicle,8.0
1713952301,Other household vehicle,8.0
1713952301,Rental car,8.0
1713952301,Rental car,8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,Other household vehicle,8.0
1713952301,Other household vehicle,8.0
1713952301,Other household vehicle,8.0
1713952301,Other household vehicle,8.0
1713952301,Bus (public transit),8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,Bus (public transit),8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,Bicycle or e-bike,8.0
1713952301,Bicycle or e-bike,8.0
1713952301,Bicycle or e-bike,8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,Other household vehicle,8.0
1713952301,Other household vehicle,8.0
1713952301,Other household vehicle,8.0
1713952301,Other household vehicle,8.0
1713952301,Other household vehicle,8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,Other household vehicle,8.0
1713952301,Other household vehicle,8.0
1713952301,Other household vehicle,8.0
1713952301,Other household vehicle,8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713952301,"Walk, jog, or wheelchair",8.0
1713953701,Household vehicle 1,9.0
1713953701,Household vehicle 1,9.0
1713954001,Bus (public transit),7.0
1713954001,"Walk, jog, or wheelchair",7.0
1713954001,Bus (public transit),7.0
1713954601,Household vehicle 1,
1713954601,Household vehicle 1,
1713955001,Household vehicle 1,6.0
1713955001,Household vehicle 1,6.0
1713955002,Household vehicle 1,6.0
1713955002,Household vehicle 1,6.0
1713955002,Household vehicle 1,6.0
1713955002,Household vehicle 1,6.0
1713959002,"Walk, jog, or wheelchair",7.0
1713959002,"Walk, jog, or wheelchair",7.0
1713959801,Household vehicle 1,11.0
1713959801,Household vehicle 1,11.0
1713959803,Bus (public transit),7.0
1713959803,Bus (public transit),7.0
1713960501,Household vehicle 1,6.0
1713960501,"Walk, jog, or wheelchair",6.0
1713960501,"Walk, jog, or wheelchair",6.0
1713960501,Private bus or shuttle,6.0
1713962101,Bus (public transit),6.0
1713962101,Household vehicle 1,6.0
1713962101,Household vehicle 1,6.0
1713962102,Household vehicle 1,6.0
1713962102,Household vehicle 1,6.0
1713962102,Household vehicle 1,6.0
1713963701,Household vehicle 1,5.0
1713963701,Household vehicle 1,5.0
1713963701,Household vehicle 1,5.0
1713963701,Household vehicle 1,5.0
1713963701,Household vehicle 1,5.0
1713963701,Household vehicle 1,5.0
1713963702,"Walk, jog, or wheelchair",5.0
1713963702,"Walk, jog, or wheelchair",5.0
1713963702,"Other hired service (e.g., Lyft, Uber)",5.0
1713963702,"Other hired service (e.g., Lyft, Uber)",5.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,Household vehicle 1,6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,"Other hired service (e.g., Lyft, Uber)",6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,Household vehicle 1,6.0
1713964201,"Walk, jog, or wheelchair",6.0
1713968001,"Walk, jog, or wheelchair",9.0
1713968001,"Walk, jog, or wheelchair",9.0
1713968002,"Urban rail (e.g., Link light rail, monorail)",7.0
1713968401,Household vehicle 1,9.0
1713968401,Household vehicle 1,9.0
1713969801,Household vehicle 1,6.0
1713969801,Household vehicle 1,6.0
1713969801,Household vehicle 1,6.0
1713969801,Household vehicle 1,6.0
1713969802,Household vehicle 2,6.0
1713969802,Household vehicle 2,6.0
1713969802,Household vehicle 1,6.0
1713969802,Household vehicle 1,6.0
1713973201,Household vehicle 1,6.0
1713973201,Household vehicle 1,6.0
1713973201,Household vehicle 1,6.0
1713974501,Household vehicle 1,7.0
1713974501,Household vehicle 1,7.0
1713974601,Other non-household vehicle,8.0
1713974601,Other non-household vehicle,8.0
1713976201,Household vehicle 1,7.0
1713976201,Household vehicle 1,7.0
1713977501,Household vehicle 1,6.0
1713977501,Household vehicle 1,6.0
1713977501,Bicycle or e-bike,6.0
1713977501,Bicycle or e-bike,6.0
1713977501,Household vehicle 1,6.0
1713977501,Household vehicle 1,6.0
1713977501,"Walk, jog, or wheelchair",6.0
1713977501,"Walk, jog, or wheelchair",6.0
1713977502,Bus (public transit),6.0
1713977502,Household vehicle 1,6.0
1713977502,Household vehicle 1,6.0
1713977502,Bus (public transit),6.0
1713977503,Household vehicle 1,1.0
1713977503,Bus (public transit),1.0
1713977503,Household vehicle 1,1.0
1713977503,Household vehicle 1,1.0
1713980602,Household vehicle 1,5.0
1713980602,Household vehicle 1,5.0
1713980602,Bus (public transit),5.0
1713981101,Household vehicle 2,10.0
1713981101,"Walk, jog, or wheelchair",10.0
1713981101,Household vehicle 2,10.0
1713981102,Household vehicle 2,10.0
1713981102,"Walk, jog, or wheelchair",10.0
1713981102,"Walk, jog, or wheelchair",10.0
1713981102,"Walk, jog, or wheelchair",10.0
1713981102,"Walk, jog, or wheelchair",10.0
1713981102,"Walk, jog, or wheelchair",10.0
1713981102,Household vehicle 2,10.0
1713981102,Household vehicle 2,10.0
1713981102,Household vehicle 2,10.0
1713981102,Household vehicle 2,10.0
1713981102,Household vehicle 2,10.0
1713982601,Bus (public transit),9.0
1713982601,"Walk, jog, or wheelchair",9.0
1713982601,"Walk, jog, or wheelchair",9.0
1713982601,Bus (public transit),9.0
1713982601,Bus (public transit),9.0
1713983801,Bus (public transit),9.0
1713983801,"Walk, jog, or wheelchair",9.0
1713983801,"Walk, jog, or wheelchair",9.0
1713983801,Bus (public transit),9.0
1713985601,"Walk, jog, or wheelchair",6.0
1713985601,"Walk, jog, or wheelchair",6.0
1713985601,Bus (public transit),6.0
1713985601,"Carshare vehicle (e.g., Zipcar, Car2Go, RelayRides, etc.)",6.0
1713985601,"Carshare vehicle (e.g., Zipcar, Car2Go, RelayRides, etc.)",6.0
1713985601,Bus (public transit),6.0
1713985601,"Walk, jog, or wheelchair",6.0
1713985601,Bus (public transit),6.0
1713985601,Friend/colleague's car,6.0
1713985601,Bus (public transit),6.0
1713985601,Bus (public transit),6.0
1713985601,"Walk, jog, or wheelchair",6.0
1713985601,"Walk, jog, or wheelchair",6.0
1713985601,"Carshare vehicle (e.g., Zipcar, Car2Go, RelayRides, etc.)",6.0
1713985601,"Carshare vehicle (e.g., Zipcar, Car2Go, RelayRides, etc.)",6.0
1713985601,Friend/colleague's car,6.0
1713985601,Friend/colleague's car,6.0
1713985601,Friend/colleague's car,6.0
1713985601,Bus (public transit),6.0
1713985601,"Walk, jog, or wheelchair",6.0
1713985601,Friend/colleague's car,6.0
1713985601,Bus (public transit),6.0
1713985601,,6.0
1713985601,"Walk, jog, or wheelchair",6.0
1713985601,Bus (public transit),6.0
1713985601,"Walk, jog, or wheelchair",6.0
1713987701,Household vehicle 1,6.0
1713987701,Household vehicle 1,6.0
1713987701,Household vehicle 1,6.0
1713987701,Household vehicle 1,6.0
1713987701,Household vehicle 1,6.0
1713987702,Household vehicle 1,6.0
1713987702,Household vehicle 2,6.0
1713987703,School bus,2.0
1713987703,School bus,2.0
1713987704,School bus,2.0
1713987704,School bus,2.0
1713988901,Bus (public transit),6.0
1713988901,Bus (public transit),6.0
1713988901,"Walk, jog, or wheelchair",6.0
1713988902,"Urban rail (e.g., Link light rail, monorail)",6.0
1713988902,"Urban rail (e.g., Link light rail, monorail)",6.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,Household vehicle 1,11.0
1713990401,Household vehicle 1,11.0
1713990401,Household vehicle 1,11.0
1713990401,Household vehicle 1,11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,Household vehicle 1,11.0
1713990401,Household vehicle 1,11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990401,"Walk, jog, or wheelchair",11.0
1713990402,Household vehicle 1,11.0
1713990402,Household vehicle 1,11.0
1713990402,Household vehicle 1,11.0
1713990402,"Walk, jog, or wheelchair",11.0
1713990402,"Walk, jog, or wheelchair",11.0
1713990402,"Walk, jog, or wheelchair",11.0
1713990402,"Walk, jog, or wheelchair",11.0
1713990402,Household vehicle 1,11.0
1713990402,Household vehicle 1,11.0
1713990402,"Walk, jog, or wheelchair",11.0
1713990402,"Walk, jog, or wheelchair",11.0
1713990402,"Walk, jog, or wheelchair",11.0
1713990402,Household vehicle 1,11.0
1713990402,Household vehicle 1,11.0
1713990402,"Walk, jog, or wheelchair",11.0
1713990402,"Walk, jog, or wheelchair",11.0
1713990402,"Walk, jog, or wheelchair",11.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Car from work,9.0
1713990601,Car from work,9.0
1713990601,Car from work,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Car from work,9.0
1713990601,Car from work,9.0
1713990601,Car from work,9.0
1713990601,Car from work,9.0
1713990601,Car from work,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Car from work,9.0
1713990601,Car from work,9.0
1713990601,Car from work,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990601,Household vehicle 1,9.0
1713990801,Household vehicle 2,8.0
1713990801,Household vehicle 2,8.0
1713990801,Household vehicle 2,8.0
1713990801,Household vehicle 2,8.0
1713990801,Household vehicle 1,8.0
1713990801,Household vehicle 1,8.0
1713990802,Household vehicle 2,7.0
1713990802,Household vehicle 2,7.0
1713990803,Other non-household vehicle,3.0
1713990803,"Other hired service (e.g., Lyft, Uber)",3.0
1713991601,Bus (public transit),5.0
1713991601,Bus (public transit),5.0
1713993501,Household vehicle 1,10.0
1713993501,Ferry or water taxi,10.0
1713993501,Household vehicle 1,10.0
1713993501,"Walk, jog, or wheelchair",10.0
1713993501,"Walk, jog, or wheelchair",10.0
1713993502,Household vehicle 1,10.0
1713993502,Ferry or water taxi,10.0
1713993502,Household vehicle 1,10.0
1713993502,"Walk, jog, or wheelchair",10.0
1713993502,"Walk, jog, or wheelchair",10.0
1713993502,"Walk, jog, or wheelchair",10.0
1713993502,"Walk, jog, or wheelchair",10.0
1713997401,Household vehicle 2,9.0
1713997401,Household vehicle 2,9.0
1713997402,Household vehicle 2,9.0
1713997402,Household vehicle 2,9.0
1713997402,Household vehicle 2,9.0
1713997402,Household vehicle 2,9.0
1713997402,Household vehicle 2,9.0
1713997501,"Walk, jog, or wheelchair",7.0
1713997501,Household vehicle 1,7.0
1713997501,Household vehicle 1,7.0
1713997501,Household vehicle 1,7.0
1713997501,"Walk, jog, or wheelchair",7.0
1713997501,"Walk, jog, or wheelchair",7.0
1713997501,"Walk, jog, or wheelchair",7.0
1713997501,"Walk, jog, or wheelchair",7.0
1713997501,"Walk, jog, or wheelchair",7.0
1713997501,"Walk, jog, or wheelchair",7.0
1713997501,"Walk, jog, or wheelchair",7.0
1713997501,"Walk, jog, or wheelchair",7.0
1713997501,Other household vehicle,7.0
1713997501,Other non-household vehicle,7.0
1713997501,Other non-household vehicle,7.0
1713997501,Other non-household vehicle,7.0
1713997501,Bicycle or e-bike,7.0
1713997501,"Walk, jog, or wheelchair",7.0
1713997501,Bicycle or e-bike,7.0
1713997501,Bicycle or e-bike,7.0
1713997501,Bicycle or e-bike,7.0
1713998501,Bus (public transit),6.0
1713998501,Bus (public transit),6.0
1713998501,"Walk, jog, or wheelchair",6.0
1713998502,Household vehicle 1,6.0
1713998502,Household vehicle 1,6.0
1713998502,"Walk, jog, or wheelchair",6.0
1713999201,Bus (public transit),7.0
1713999201,"Walk, jog, or wheelchair",7.0
1713999201,"Walk, jog, or wheelchair",7.0
1713999201,"Urban rail (e.g., Link light rail, monorail)",7.0
1713999201,Household vehicle 1,7.0
1713999201,Household vehicle 1,7.0
1713999201,Household vehicle 1,7.0
1713999202,"Walk, jog, or wheelchair",8.0
1713999202,"Walk, jog, or wheelchair",8.0
1713999202,Household vehicle 1,8.0
1713999202,Household vehicle 1,8.0
1713999202,Household vehicle 1,8.0
1713999203,"Walk, jog, or wheelchair",1.0
1713999203,"Walk, jog, or wheelchair",1.0
1713999203,Household vehicle 1,1.0
1713999203,Household vehicle 1,1.0
1713999203,Household vehicle 1,1.0
1713999801,"Walk, jog, or wheelchair",10.0
